Sales,Quantity,Discount,Profit,state_mean,customer_loyalty,sub_cat_encoded,Main Category_Furniture,Main Category_Office Supplies,Main Category_Technology,Region_Central,Region_East,Region_South,Region_West
5.584,2,0.2,1.8148,-24.95606827956989,-51.463733333333344,3,0,1,0,0,1,0,0
1564.29,13,0.0,406.7154,220.19869,57.901970588235294,9,0,1,0,0,1,0,0
60.864,4,0.2,9.1296,-24.95606827956989,-155.9796785714286,14,0,0,1,0,1,0,0
4.928,2,0.2,0.7392,-30.009706635071094,81.2114090909091,5,1,0,0,0,0,1,0
1.68,5,0.8,-2.688,-17.257731203931204,4.83732,10,0,1,0,1,0,0,0
155.34,6,0.0,55.9224,62.855089516129034,20.04768888888889,14,0,0,1,1,0,0,0
271.764,2,0.1,48.3136,66.22524174008811,97.563825,12,1,0,0,0,1,0,0
359.976,3,0.2,130.4913,37.68536490897677,30.94737222222222,13,0,0,1,0,0,0,1
22.92,4,0.0,11.0016,48.326800000000006,98.45766470588237,10,0,1,0,0,1,0,0
6.264,3,0.2,2.0358,-3.3670856209150326,21.02788,6,0,1,0,0,0,1,0
9.21,3,0.0,2.3025,82.08000485436894,20.68976923076923,4,0,1,0,0,1,0,0
32.67,3,0.0,8.4942,62.536962499999994,6.9239749999999995,11,0,1,0,0,0,1,0
56.3,2,0.0,15.764,37.68536490897677,8.8722,4,0,1,0,0,0,0,1
20.736,4,0.2,7.2576,-9.831294949494948,-41.656622222222225,7,0,1,0,0,0,0,1
317.058,3,0.3,-18.1176,-26.915380465717984,-4.490899999999999,12,1,0,0,1,0,0,0
32.4,5,0.0,15.552,90.73028837209303,56.13558095238096,7,0,1,0,0,0,1,0
61.96,2,0.0,27.882,37.68536490897677,51.607933333333335,7,0,1,0,0,0,0,1
18.264,3,0.2,6.1641,-23.67485820568928,-56.97045714285714,7,0,1,0,0,1,0,0
268.704,3,0.2,6.7176,37.68536490897677,9.066525,0,1,0,0,0,0,0,1
10.312,1,0.2,-1.289,-23.67485820568928,-2.941146666666666,14,0,0,1,0,1,0,0
151.192,1,0.2,13.2293,-26.915380465717984,18.7969875,13,0,0,1,1,0,0,0
1875.258,7,0.4,-968.8833,-30.61212551724138,-122.52238888888888,0,1,0,0,0,0,1,0
487.96,2,0.0,146.388,108.77508798076923,23.912017647058825,12,1,0,0,1,0,0,0
3.488,2,0.2,0.5668,-26.915380465717984,-77.6164888888889,3,0,1,0,1,0,0,0
79.984,2,0.2,22.9954,-23.67485820568928,11.399135294117647,14,0,0,1,0,1,0,0
194.848,4,0.2,12.178,-30.009706635071094,-3.0776499999999998,12,1,0,0,0,0,1,0
244.768,4,0.2,24.4768,-26.915380465717984,23.013135714285713,13,0,0,1,1,0,0,0
24.192,9,0.2,7.56,37.68536490897677,21.809966666666668,10,0,1,0,0,0,0,1
2.89,1,0.0,1.3583,68.53695114942529,9.26846666666667,6,0,1,0,0,0,1,0
195.184,1,0.2,19.5184,37.68536490897677,4.70595,12,1,0,0,0,0,0,1
336.51,3,0.4,44.868,-26.915380465717984,13.19853,15,0,0,1,1,0,0,0
563.24,5,0.2,56.324,37.68536490897677,46.606700000000004,12,1,0,0,0,0,0,1
56.704,2,0.2,19.1376,-26.915380465717984,15.34251111111111,7,0,1,0,1,0,0,0
301.96,2,0.0,33.2156,108.77508798076923,52.113519999999994,12,1,0,0,1,0,0,0
127.372,2,0.3,-30.9332,-23.67485820568928,-25.044592307692312,12,1,0,0,0,1,0,0
137.352,3,0.2,8.5845,-26.915380465717984,-37.9413875,9,0,1,0,1,0,0,0
8.34,3,0.0,2.2518,72.53792641509433,12.00382857142857,4,0,1,0,0,0,0,1
227.84,4,0.0,66.0736,42.70075789473684,24.386173333333332,11,0,1,0,0,0,0,1
250.272,9,0.2,15.642,-17.257731203931204,12.555670588235294,9,0,1,0,1,0,0,0
17.94,3,0.0,8.6112,54.48744838709677,15.34251111111111,10,0,1,0,0,0,1,0
707.88,3,0.2,44.2425,37.68536490897677,35.99326875,13,0,0,1,0,0,0,1
14.952,3,0.2,5.4201,72.53792641509433,6.465700000000001,10,0,1,0,0,0,0,1
47.19,3,0.0,13.6851,37.68536490897677,45.42658461538462,2,0,1,0,0,0,0,1
56.328,3,0.6,-26.7558,-17.257731203931204,39.43038888888889,5,1,0,0,1,0,0,0
14.304,6,0.2,5.0064,-26.915380465717984,55.219500000000004,7,0,1,0,1,0,0,0
8.736,4,0.7,-6.1152,-29.139264788732394,65.73623,10,0,1,0,0,0,0,1
56.45,5,0.0,14.677,35.85601515151515,-155.9796785714286,9,0,1,0,0,0,1,0
2.2,1,0.0,0.968,108.77508798076923,12.86739333333333,4,0,1,0,1,0,0,0
896.99,5,0.8,-1480.0335,-26.915380465717984,76.56763076923077,10,0,1,0,1,0,0,0
5.193,3,0.7,-3.462,-24.95606827956989,1.0494571428571435,10,0,1,0,0,1,0,0
526.45,5,0.0,31.587,62.855089516129034,-14.573399999999998,5,1,0,0,1,0,0,0
10.92,6,0.0,4.914,62.855089516129034,27.83515,4,0,1,0,1,0,0,0
10.368,2,0.2,3.6288,-26.915380465717984,-21.815571428571428,7,0,1,0,1,0,0,0
79.14,3,0.0,36.4044,75.59195585585586,20.527311764705882,7,0,1,0,0,0,1,0
22.62,2,0.7,-15.08,-29.139264788732394,26.559409090909092,10,0,1,0,0,0,0,1
7.88,1,0.2,1.773,-9.831294949494948,10.32284117647059,4,0,1,0,0,0,0,1
1038.84,5,0.2,51.942,37.68536490897677,18.376018181818182,0,1,0,0,0,0,0,1
901.95,3,0.0,297.6435,72.45705428571429,77.1517,11,0,1,0,0,1,0,0
35.856,9,0.2,12.9978,-17.257731203931204,6.465700000000001,7,0,1,0,1,0,0,0
63.47,11,0.0,19.041,72.53792641509433,59.10354999999999,5,1,0,0,0,0,0,1
23.67,3,0.0,0.9468,37.68536490897677,33.79076,9,0,1,0,0,0,0,1
34.79,7,0.0,10.7849,68.35525425531915,913.2615833333333,5,1,0,0,1,0,0,0
39.96,2,0.0,18.7812,60.68374509803922,44.27296666666666,7,0,1,0,0,0,1,0
11.76,2,0.0,5.7624,72.53792641509433,23.1722,7,0,1,0,0,0,0,1
231.72,2,0.0,11.586,37.68536490897677,13.844473684210527,2,0,1,0,0,0,0,1
63.2,5,0.0,23.384,37.68536490897677,-4.378041176470591,5,1,0,0,0,0,0,1
662.88,3,0.2,74.574,-29.139264788732394,65.73623,12,1,0,0,0,0,0,1
10.688,2,0.2,3.7408,-26.915380465717984,-82.7725,7,0,1,0,1,0,0,0
74.352,3,0.2,23.235,-9.896713259668509,17.0658,7,0,1,0,0,0,0,1
143.928,9,0.2,-32.3838,-30.61212551724138,18.286113333333333,13,0,0,1,0,0,1,0
99.592,1,0.2,2.4898,37.68536490897677,196.54892142857145,0,1,0,0,0,0,0,1
9.216,4,0.2,3.3408,-30.009706635071094,46.35782142857143,6,0,1,0,0,0,1,0
20.34,1,0.0,0.2034,37.68536490897677,41.73789565217392,9,0,1,0,0,0,0,1
10.95,3,0.0,3.285,66.22524174008811,-4.448559090909091,2,0,1,0,0,1,0,0
29.6,2,0.0,14.8,37.68536490897677,-11.7701875,6,0,1,0,0,0,0,1
5.56,2,0.0,1.4456,68.35525425531915,29.34593529411765,4,0,1,0,1,0,0,0
37.94,2,0.0,18.2112,66.22524174008811,58.405120000000004,7,0,1,0,0,1,0,0
36.0,2,0.0,6.48,37.68536490897677,28.800009090909096,14,0,0,1,0,0,0,1
107.772,2,0.3,-29.2524,-26.915380465717984,10.7225,12,1,0,0,1,0,0,0
33.29,1,0.0,7.9896,72.53792641509433,16.41927,9,0,1,0,0,0,0,1
169.568,2,0.2,0.0,-9.896713259668509,2.12685,5,1,0,0,0,0,0,1
82.38,6,0.0,25.5378,68.53695114942529,23.598000000000003,5,1,0,0,0,0,1,0
455.1,2,0.0,100.122,68.53695114942529,157.0703727272727,0,1,0,0,0,0,1,0
259.136,4,0.2,-51.8272,-30.009706635071094,84.97425,9,0,1,0,0,0,1,0
227.976,3,0.2,28.497,-26.915380465717984,26.505733333333335,14,0,0,1,1,0,0,0
118.782,3,0.4,-27.7158,-24.95606827956989,19.231515384615385,13,0,0,1,0,1,0,0
1114.272,4,0.2,41.7852,37.68536490897677,16.615915384615384,0,1,0,0,0,0,0,1
64.68,7,0.2,8.085,-30.009706635071094,101.12744545454547,4,0,1,0,0,0,1,0
255.968,4,0.2,51.1936,-17.257731203931204,43.28640000000001,14,0,0,1,1,0,0,0
58.17,5,0.7,-46.536,-24.95606827956989,14.871230769230769,10,0,1,0,0,1,0,0
1145.6,4,0.2,100.24,37.68536490897677,29.81915,13,0,0,1,0,0,0,1
48.032,4,0.2,15.6104,37.68536490897677,5.712130769230768,10,0,1,0,0,0,0,1
66.54,6,0.0,32.6046,68.53695114942529,109.09466363636362,8,0,1,0,0,0,1,0
21.4,5,0.0,6.206,43.712077586206895,43.57221111111111,4,0,1,0,0,1,0,0
32.4,5,0.0,15.552,68.53695114942529,16.41927,7,0,1,0,0,0,1,0
479.952,6,0.2,107.9892,-24.95606827956989,43.63633333333334,14,0,0,1,0,1,0,0
211.168,4,0.2,23.7564,37.68536490897677,26.85926,13,0,0,1,0,0,0,1
86.304,6,0.2,9.7092,-9.896713259668509,160.5991,4,0,1,0,0,0,0,1
9.708,3,0.6,-5.8248,-26.915380465717984,16.220675,5,1,0,0,1,0,0,0
40.736,2,0.2,14.7668,37.68536490897677,41.92615,10,0,1,0,0,0,0,1
9.78,2,0.0,4.0098,37.68536490897677,-21.815571428571428,4,0,1,0,0,0,0,1
12.816,3,0.2,4.3254,66.22524174008811,15.34251111111111,10,0,1,0,0,1,0,0
11.52,4,0.0,5.6448,66.22524174008811,15.430222222222223,6,0,1,0,0,1,0,0
52.96,2,0.0,20.1248,145.72759791666667,474.46333333333337,5,1,0,0,0,1,0,0
5.2,2,0.2,0.585,-3.3670856209150326,-6.867709090909088,11,0,1,0,0,0,1,0
285.552,2,0.2,35.694,-24.95606827956989,23.37898888888889,9,0,1,0,0,1,0,0
113.552,2,0.2,8.5164,-24.95606827956989,14.05,11,0,1,0,0,1,0,0
362.92,2,0.0,105.2468,37.68536490897677,-16.327007692307692,9,0,1,0,0,0,0,1
82.656,9,0.2,30.996,-26.915380465717984,44.328450000000004,7,0,1,0,1,0,0,0
9.184,2,0.2,1.148,-24.95606827956989,11.567759999999998,2,0,1,0,0,1,0,0
207.0,3,0.2,25.875,-30.009706635071094,4.70595,12,1,0,0,0,0,1,0
31.32,10,0.7,-25.056,-9.831294949494948,32.074758823529415,10,0,1,0,0,0,0,1
655.9,5,0.0,275.478,136.28712399999998,83.99751111111112,14,0,0,1,1,0,0,0
160.93,7,0.0,3.2186,66.22524174008811,-4.970089999999997,13,0,0,1,0,1,0,0
192.16,4,0.0,92.2368,66.22524174008811,17.14129090909091,7,0,1,0,0,1,0,0
492.768,4,0.2,55.4364,-26.915380465717984,58.17428888888888,13,0,0,1,1,0,0,0
189.882,3,0.4,-94.941,-30.61212551724138,-150.46911111111112,0,1,0,0,0,0,1,0
36.4,5,0.0,17.472,66.22524174008811,23.476578571428572,7,0,1,0,0,1,0,0
1871.88,12,0.0,561.564,68.53695114942529,119.30019999999999,13,0,0,1,0,0,1,0
18.96,2,0.0,8.532,62.855089516129034,13.866733333333334,5,1,0,0,1,0,0,0
35.168,4,0.2,8.3524,-30.61212551724138,104.39516111111112,14,0,0,1,0,0,1,0
10.368,2,0.2,3.6288,-17.257731203931204,-20.390764285714287,7,0,1,0,1,0,0,0
144.6,3,0.0,41.934,37.68536490897677,51.87605,4,0,1,0,0,0,0,1
6.8,1,0.2,0.51,-29.139264788732394,13.08663846153846,2,0,1,0,0,0,0,1
6.912,3,0.2,2.3328,-3.3670856209150326,22.25629166666667,3,0,1,0,0,0,1,0
234.95,5,0.0,32.893,72.53792641509433,15.57994705882353,14,0,0,1,0,0,0,1
8.226,3,0.7,-6.0324,-3.3670856209150326,10.19805,10,0,1,0,0,0,1,0
149.95,5,0.0,65.978,100.24185241379311,18.7969875,14,0,0,1,0,0,1,0
302.376,3,0.2,22.6782,37.68536490897677,40.21505,13,0,0,1,0,0,0,1
18.92,4,0.0,7.3788,62.536962499999994,20.16665384615385,5,1,0,0,0,0,1,0
274.8,5,0.0,134.652,82.08000485436894,58.17428888888888,7,0,1,0,0,1,0,0
14.9,5,0.0,1.043,145.72759791666667,16.13614,9,0,1,0,0,1,0,0
247.8,5,0.2,-18.585,-3.3670856209150326,4.654125,14,0,0,1,0,0,1,0
158.376,4,0.4,-36.9544,-24.95606827956989,-19.487014285714285,13,0,0,1,0,1,0,0
12.96,2,0.0,6.3504,68.53695114942529,31.63002916666667,7,0,1,0,0,0,1,0
387.136,4,0.2,4.8392,37.68536490897677,-21.18085,12,1,0,0,0,0,0,1
15.28,2,0.0,7.4872,136.28712399999998,-2.9682000000000013,8,0,1,0,1,0,0,0
63.92,2,0.2,19.176,-24.95606827956989,97.563825,14,0,0,1,0,1,0,0
3.36,2,0.0,0.8736,37.68536490897677,115.10814545454545,4,0,1,0,0,0,0,1
47.952,3,0.2,16.1838,-30.009706635071094,55.003775000000005,7,0,1,0,0,0,1,0
10.688,2,0.2,3.7408,-30.009706635071094,31.095184,7,0,1,0,0,0,1,0
80.98,1,0.0,3.2392,41.49402272727273,7.394283333333334,9,0,1,0,0,0,0,1
101.34,3,0.0,8.1072,29.674133333333334,-18.58777,14,0,0,1,0,0,0,1
666.344,7,0.2,66.6344,37.68536490897677,24.654751851851852,13,0,0,1,0,0,0,1
111.9,6,0.0,51.474,37.68536490897677,60.29274615384616,5,1,0,0,0,0,0,1
53.94,3,0.0,15.6426,37.68536490897677,19.67866666666667,4,0,1,0,0,0,0,1
90.57,3,0.0,11.7741,72.53792641509433,-37.9413875,14,0,0,1,0,0,0,1
50.0,2,0.0,12.0,66.22524174008811,74.35549999999999,14,0,0,1,0,1,0,0
29.9,5,0.0,14.651,72.53792641509433,27.32371875,7,0,1,0,0,0,0,1
18.9,6,0.0,9.072,66.22524174008811,18.928553333333333,6,0,1,0,0,1,0,0
22.92,3,0.0,11.2308,37.68536490897677,60.29274615384616,7,0,1,0,0,0,0,1
183.372,2,0.3,-36.6744,-17.257731203931204,-2.023,1,1,0,0,1,0,0,0
251.91,9,0.0,47.8629,37.68536490897677,-2.573023809523809,14,0,0,1,0,0,0,1
9.08,2,0.0,4.086,62.855089516129034,19.505818181818185,7,0,1,0,1,0,0,0
69.576,4,0.7,-143.7904,-29.139264788732394,24.03531875,1,1,0,0,0,0,0,1
159.98,2,0.0,57.5928,48.326800000000006,-24.254583333333333,14,0,0,1,0,1,0,0
1217.568,2,0.2,456.588,66.22524174008811,98.51874285714287,10,0,1,0,0,1,0,0
60.89,1,0.0,15.2225,62.75104528301887,10.32284117647059,12,1,0,0,1,0,0,0
29.592,1,0.2,2.5893,-9.896713259668509,11.399135294117647,13,0,0,1,0,0,0,1
12.96,2,0.0,6.2208,66.22524174008811,21.35630909090909,7,0,1,0,0,1,0,0
13.28,2,0.0,6.3744,66.22524174008811,10.608058333333334,5,1,0,0,0,1,0,0
239.96,5,0.2,83.986,-17.257731203931204,10.285099999999998,14,0,0,1,1,0,0,0
15.232,4,0.2,5.5216,-24.95606827956989,29.08227,7,0,1,0,0,1,0,0
310.688,7,0.2,108.7408,-30.009706635071094,40.21505,7,0,1,0,0,0,1,0
361.764,2,0.1,68.3332,66.22524174008811,-13.198750000000002,12,1,0,0,0,1,0,0
383.976,3,0.2,81.5949,-30.009706635071094,7.440105882352941,14,0,0,1,0,0,1,0
34.44,3,0.0,17.22,66.22524174008811,36.83637,7,0,1,0,0,1,0,0
4.448,2,0.2,0.3336,-26.915380465717984,13.430236363636366,4,0,1,0,1,0,0,0
14.352,3,0.2,5.2026,-30.61212551724138,41.92615,7,0,1,0,0,0,1,0
28.08,3,0.2,5.265,-30.009706635071094,-23.1702,11,0,1,0,0,0,1,0
4.98,1,0.0,2.3406,121.56858961038961,15.31036,7,0,1,0,0,1,0,0
384.174,7,0.1,29.8802,66.22524174008811,37.077709523809524,12,1,0,0,0,1,0,0
14.94,3,0.0,7.0218,108.77508798076923,11.460099999999999,7,0,1,0,1,0,0,0
1439.968,4,0.2,485.9892,-17.257731203931204,80.95201818181819,16,0,0,1,1,0,0,0
275.058,3,0.3,-90.3762,-26.915380465717984,-23.006925,12,1,0,0,1,0,0,0
168.624,9,0.2,14.7546,-29.139264788732394,13.92287,9,0,1,0,0,0,0,1
559.984,2,0.2,55.9984,-29.139264788732394,30.12205714285714,13,0,0,1,0,0,0,1
15.984,2,0.2,4.995,-17.257731203931204,16.7926,7,0,1,0,1,0,0,0
2.946,2,0.7,-2.0622,-30.61212551724138,31.63002916666667,10,0,1,0,0,0,1,0
119.94,3,0.0,23.988,37.68536490897677,64.22633157894738,5,1,0,0,0,0,0,1
3.62,2,0.0,1.1946,90.73028837209303,-10.757744444444443,3,0,1,0,0,0,1,0
9.99,1,0.0,4.4955,41.09658846153846,14.1425625,7,0,1,0,1,0,0,0
38.88,6,0.0,18.6624,82.08000485436894,-56.97948461538462,7,0,1,0,0,1,0,0
11.06,10,0.8,-18.802,-26.915380465717984,7.809071428571429,10,0,1,0,1,0,0,0
526.45,5,0.0,31.587,62.855089516129034,37.40784,5,1,0,0,1,0,0,0
170.352,3,0.2,10.647,-30.61212551724138,27.348869999999998,12,1,0,0,0,0,1,0
272.4,5,0.0,76.272,68.35525425531915,14.33433,11,0,1,0,1,0,0,0
86.45,7,0.0,38.038,62.536962499999994,41.9569,5,1,0,0,0,0,1,0
49.792,8,0.2,-11.8256,-9.896713259668509,-61.44546666666667,3,0,1,0,0,0,0,1
20.736,4,0.2,7.2576,-17.257731203931204,-7.345225,7,0,1,0,1,0,0,0
11.76,2,0.0,5.7624,37.68536490897677,13.29962857142857,7,0,1,0,0,0,0,1
2065.32,12,0.4,-619.596,-23.67485820568928,-31.66898235294118,0,1,0,0,0,1,0,0
603.92,5,0.2,45.294,72.53792641509433,67.29713636363635,12,1,0,0,0,0,0,1
15.84,2,0.2,5.544,-24.95606827956989,11.832205882352941,8,0,1,0,0,1,0,0
3059.982,2,0.1,679.996,108.77508798076923,58.405120000000004,15,0,0,1,1,0,0,0
109.92,2,0.0,53.8608,108.77508798076923,22.350485714285714,7,0,1,0,1,0,0,0
10.192,7,0.2,3.185,-26.915380465717984,-82.7725,4,0,1,0,1,0,0,0
599.165,5,0.15,35.245,37.68536490897677,-8.685733333333333,1,1,0,0,0,0,0,1
223.96,5,0.2,11.198,-26.915380465717984,60.8816875,14,0,0,1,1,0,0,0
284.364,2,0.4,-75.8304,66.22524174008811,-24.254583333333333,0,1,0,0,0,1,0,0
68.52,3,0.0,31.5192,108.77508798076923,34.88880909090909,7,0,1,0,1,0,0,0
9892.74,13,0.0,4946.37,108.77508798076923,341.13205,10,0,1,0,1,0,0,0
89.544,7,0.2,12.3123,-9.896713259668509,0.01288181818181755,14,0,0,1,0,0,0,1
64.2,5,0.7,-42.8,-3.3670856209150326,39.35092142857143,10,0,1,0,0,0,1,0
47.976,3,0.2,4.7976,-30.009706635071094,15.430222222222223,13,0,0,1,0,0,1,0
28.752,3,0.2,9.3444,-26.915380465717984,6.532533333333333,8,0,1,0,1,0,0,0
79.45,7,0.0,22.246,50.863919626168226,44.77425384615385,9,0,1,0,0,1,0,0
479.04,10,0.2,-29.94,-9.896713259668509,21.105858823529413,14,0,0,1,0,0,0,1
699.98,2,0.0,195.9944,68.35525425531915,45.42658461538462,13,0,0,1,1,0,0,0
88.752,3,0.2,27.735,37.68536490897677,19.379077777777777,10,0,1,0,0,0,0,1
32.544,2,0.2,-7.7292,-26.915380465717984,20.527311764705882,9,0,1,0,1,0,0,0
48.672,3,0.2,7.3008,-3.3670856209150326,98.45766470588237,5,1,0,0,0,0,1,0
97.696,4,0.2,31.7512,-23.67485820568928,10.48634,6,0,1,0,0,1,0,0
659.976,3,0.2,49.4982,72.53792641509433,62.0109625,13,0,0,1,0,0,0,1
90.48,2,0.0,23.5248,72.45705428571429,37.077709523809524,13,0,0,1,0,1,0,0
113.372,2,0.3,-29.1528,-23.67485820568928,-9.879886666666666,12,1,0,0,0,1,0,0
483.136,4,0.2,60.392,37.68536490897677,35.8783375,12,1,0,0,0,0,0,1
15.36,2,0.0,7.68,64.24861,9.74422,10,0,1,0,1,0,0,0
15.552,3,0.2,5.4432,-30.009706635071094,46.157622222222216,7,0,1,0,0,0,1,0
32.4,5,0.0,15.552,62.855089516129034,26.85926,7,0,1,0,1,0,0,0
15.24,3,0.0,5.1816,37.68536490897677,36.28027741935484,5,1,0,0,0,0,0,1
70.88,2,0.0,33.3136,66.22524174008811,37.673877777777776,7,0,1,0,0,1,0,0
22.704,1,0.2,5.9598,-30.009706635071094,5.286527272727273,14,0,0,1,0,0,1,0
419.136,4,0.2,-57.6312,-3.3670856209150326,9.557616666666666,12,1,0,0,0,0,1,0
14.67,3,0.0,6.7482,108.77508798076923,-16.433466666666664,10,0,1,0,1,0,0,0
198.46,2,0.0,99.23,37.68536490897677,93.80434705882352,5,1,0,0,0,0,0,1
10.332,3,0.7,-7.5768,-23.67485820568928,-5.43045,10,0,1,0,0,1,0,0
129.568,2,0.2,-12.9568,37.68536490897677,13.19853,12,1,0,0,0,0,0,1
166.84,5,0.2,18.7695,-30.009706635071094,6.1021833333333335,11,0,1,0,0,0,1,0
10.776,3,0.2,3.5022,66.22524174008811,43.63633333333334,10,0,1,0,0,1,0,0
380.864,8,0.2,38.0864,-9.896713259668509,34.140638461538465,13,0,0,1,0,0,0,1
61.96,2,0.0,27.882,37.68536490897677,3.629400000000003,7,0,1,0,0,0,0,1
545.85,9,0.0,114.6285,29.674133333333334,18.286113333333333,5,1,0,0,0,0,0,1
7.752,3,0.2,2.8101,66.22524174008811,-13.6774125,10,0,1,0,0,1,0,0
50.136,3,0.2,-11.2806,-26.915380465717984,35.99326875,9,0,1,0,1,0,0,0
19.44,3,0.0,9.3312,50.863919626168226,18.71098,7,0,1,0,0,1,0,0
3.048,1,0.2,1.0668,66.22524174008811,127.36093749999999,10,0,1,0,0,1,0,0
8.1,5,0.7,-5.94,-30.61212551724138,14.1425625,10,0,1,0,0,0,1,0
142.86,1,0.0,41.4294,37.68536490897677,23.7144,9,0,1,0,0,0,0,1
39.88,2,0.0,11.1664,37.68536490897677,20.69922222222222,5,1,0,0,0,0,0,1
54.208,14,0.2,8.8088,-17.257731203931204,17.715666666666667,4,0,1,0,1,0,0,0
24.2,5,0.0,7.986,37.68536490897677,30.94737222222222,4,0,1,0,0,0,0,1
71.976,3,0.2,21.5928,-9.896713259668509,14.335613333333331,14,0,0,1,0,0,0,1
40.74,3,0.0,0.4074,64.24861,59.753358333333345,9,0,1,0,1,0,0,0
13.16,5,0.2,4.1125,-17.257731203931204,-129.38054444444444,3,0,1,0,1,0,0,0
14.56,2,0.0,5.5328,100.20680322580645,196.54892142857145,5,1,0,0,0,0,0,1
5.28,3,0.0,2.5344,75.59195585585586,53.71384375,4,0,1,0,0,0,1,0
15.552,3,0.2,5.4432,-30.61212551724138,24.7289,7,0,1,0,0,0,1,0
139.93,7,0.0,34.9825,37.68536490897677,11.75463,14,0,0,1,0,0,0,1
19.008,3,0.2,6.8904,-9.896713259668509,13.441366666666667,7,0,1,0,0,0,0,1
95.2,5,0.0,27.608,68.35525425531915,17.32471818181818,5,1,0,0,1,0,0,0
23.912,2,0.8,-40.6504,-26.915380465717984,45.796475,10,0,1,0,1,0,0,0
72.96,3,0.2,23.712,37.68536490897677,21.3512875,10,0,1,0,0,0,0,1
127.96,2,0.0,62.7004,136.28712399999998,10.7225,10,0,1,0,1,0,0,0
49.56,7,0.0,18.8328,37.68536490897677,19.966685714285717,4,0,1,0,0,0,0,1
107.88,3,0.2,10.788,72.53792641509433,16.41927,13,0,0,1,0,0,0,1
299.975,5,0.5,-167.986,-24.95606827956989,-19.487014285714285,1,1,0,0,0,1,0,0
47.01,3,0.0,22.0947,66.22524174008811,88.03497499999999,8,0,1,0,0,1,0,0
53.7,6,0.0,10.203,54.48744838709677,35.563276470588235,14,0,0,1,0,0,1,0
87.36,6,0.0,23.5872,37.68536490897677,47.5749,11,0,1,0,0,0,0,1
12.96,2,0.0,6.2208,37.68536490897677,71.96664000000001,7,0,1,0,0,0,0,1
215.976,3,0.2,-2.6997,37.68536490897677,27.252158333333337,12,1,0,0,0,0,0,1
44.784,2,0.2,-0.5598,-26.915380465717984,17.475229411764705,14,0,0,1,1,0,0,0
254.24,7,0.0,76.272,37.68536490897677,101.12744545454547,14,0,0,1,0,0,0,1
20.016,3,0.2,6.255,-26.915380465717984,9.74422,7,0,1,0,1,0,0,0
27.92,4,0.0,8.0968,37.68536490897677,54.3278,5,1,0,0,0,0,0,1
45.36,4,0.0,22.2264,37.68536490897677,7.2194875,7,0,1,0,0,0,0,1
17.92,5,0.2,1.12,-3.3670856209150326,5.769025000000001,11,0,1,0,0,0,1,0
22.23,1,0.0,7.3359,37.68536490897677,50.65132142857142,5,1,0,0,0,0,0,1
165.28,4,0.0,14.8752,66.22524174008811,6.7970703703703705,5,1,0,0,0,1,0,0
69.456,2,0.2,22.5732,37.68536490897677,-11.670025,10,0,1,0,0,0,0,1
76.64,2,0.2,26.824,-26.915380465717984,18.71098,7,0,1,0,1,0,0,0
9.45,3,0.0,4.536,75.59195585585586,-155.9796785714286,6,0,1,0,0,0,1,0
56.45,5,0.0,14.677,68.53695114942529,-34.77760909090909,9,0,1,0,0,0,1,0
132.79,7,0.0,63.7392,66.22524174008811,-109.72492307692308,7,0,1,0,0,1,0,0
12.96,2,0.0,6.2208,41.09658846153846,30.94737222222222,7,0,1,0,1,0,0,0
70.98,1,0.0,20.5842,72.53792641509433,-44.96654,0,1,0,0,0,0,0,1
6.696,1,0.2,0.5022,-23.67485820568928,-10.757744444444443,5,1,0,0,0,1,0,0
6.642,9,0.7,-4.428,-3.3670856209150326,40.5777,10,0,1,0,0,0,1,0
20.88,8,0.0,9.6048,37.68536490897677,49.01957,6,0,1,0,0,0,0,1
23.04,8,0.0,6.912,37.68536490897677,162.46888333333334,4,0,1,0,0,0,0,1
49.12,4,0.0,23.0864,66.22524174008811,127.36093749999999,7,0,1,0,0,1,0,0
7.236,3,0.7,-6.03,-24.95606827956989,-20.390764285714287,10,0,1,0,0,1,0,0
14.592,3,0.2,4.9248,72.53792641509433,-150.46911111111112,10,0,1,0,0,0,0,1
62.24,8,0.0,29.2528,66.22524174008811,245.20587142857144,8,0,1,0,0,1,0,0
975.92,5,0.2,121.99,72.53792641509433,28.9216,12,1,0,0,0,0,0,1
29.312,8,0.8,-74.7456,-26.915380465717984,2.9112666666666667,11,0,1,0,1,0,0,0
27.18,3,0.0,12.231,29.674133333333334,-11.670025,7,0,1,0,0,0,0,1
169.45,5,0.0,42.3625,62.855089516129034,181.90346,9,0,1,0,1,0,0,0
41.96,2,0.0,10.9096,66.22524174008811,16.124473333333334,5,1,0,0,0,1,0,0
59.52,3,0.0,15.4752,37.68536490897677,58.405120000000004,4,0,1,0,0,0,0,1
35.568,2,0.2,5.7798,-3.3670856209150326,-1.2985277777777773,5,1,0,0,0,0,1,0
142.8,1,0.0,29.988,136.28712399999998,86.95386363636364,14,0,0,1,1,0,0,0
18.0,5,0.0,8.28,82.08000485436894,20.68976923076923,7,0,1,0,0,1,0,0
141.4,5,0.0,38.178,62.855089516129034,33.711,9,0,1,0,1,0,0,0
23.92,4,0.0,11.7208,136.28712399999998,77.1517,7,0,1,0,1,0,0,0
20.064,6,0.2,7.0224,37.68536490897677,16.157577777777778,10,0,1,0,0,0,0,1
40.256,4,0.2,11.0704,-9.896713259668509,-61.969053333333335,5,1,0,0,0,0,0,1
